daily_hazardous_air_pollutants_id,state_geocodes_id,state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,obervation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method_name,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
dh100258,CC1384,12,129,1,88132,1,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,12/28/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100259,CC1384,12,129,1,88132,1,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,12/31/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh10026,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,5/2/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100260,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/2/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100261,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/5/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100262,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/8/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100263,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/11/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100264,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/14/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100265,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/17/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100266,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/20/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100267,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/23/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100268,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/26/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100269,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,1/29/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh10027,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,5/5/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100270,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,2/1/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100271,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,2/4/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100272,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,2/10/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100273,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,2/13/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100274,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,2/16/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100275,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,2/19/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100276,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,2/22/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100277,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,2/25/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100278,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,2/28/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100279,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/3/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh10028,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,5/8/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100280,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/6/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100281,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/9/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100282,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/12/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100283,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/15/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100284,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/18/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100285,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/21/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100286,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/24/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100287,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/27/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100288,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,3/30/10,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100289,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,4/2/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh10029,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,5/11/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100290,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,4/5/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100291,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,4/11/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100292,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,4/14/10,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100293,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,4/17/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100294,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,4/20/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100295,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,4/23/10,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100296,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,4/26/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100297,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,4/29/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100298,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/2/10,Micrograms/cubic meter (LC),None,1,100,0.004,0.004,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100299,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/5/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh1003,CC1001,1,3,10,43218,10,30.498001,-87.881412,NAD83,13-Butadiene,24 HOUR,NA,6/6/10,Parts per billion Carbon,None,1,100,0,0,0,NA,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,"Daphne-Fairhope-Foley, AL",6/10/13
dh10030,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,5/14/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100300,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/8/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100301,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/11/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100302,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/14/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100303,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/17/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100304,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/20/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100305,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/23/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100306,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/26/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100307,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,5/29/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100308,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,6/1/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100309,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,6/4/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh10031,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,5/17/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100310,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,6/7/10,Micrograms/cubic meter (LC),None,1,100,0.003,0.003,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
dh100311,CC1384,12,129,1,88132,2,30.0925,-84.161111,WGS84,Manganese PM2.5 LC,24 HOUR,NA,6/10/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",WITHIN ST. MARKS WILDLIFE REFUGE AT THE WORK STATION,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",6/29/13
